Link,Dealer_Private,Vehicle_type,Make,Model,Price_kr,Model_year,Mileage_km,Range_km,BatteryCapacity_kWh,Horsepower,Acceleration_0-100km/h_secs.,Trailer_hitch,Color,Drive_type
https://www.bilbasen.dk/brugt/bil/vw/e-golf-vii/comfortline-5d/6104077,True,Halvkombi,Vw,E-GOLF-VII,97800,2014,137000,190.0,20.5,115,10.4,False,Beige,FWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-3d/6153233,True,Mikro,Fiat,500E,129900,2021,51000,312.0,37.3,118,9.0,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-suite-5d/6142552,True,CUV,Skoda,ENYAQ,309900,2021,54000,533.0,76.6,204,8.7,True,Rød,RWD
https://www.bilbasen.dk/brugt/bil/kia/e-niro/64-comfort-5d/6127571,True,CUV,Kia,E-NIRO,199900,2019,88000,455.0,64.0,204,7.8,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-s/85d-5d/6139456,True,Halvkombi,Tesla,MODEL-S,215000,2015,180500,528.0,85.0,401,4.4,False,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/progressive-5d/6089442,True,CUV,Mercedes,EQA250,309900,2021,58000,424.0,66.5,190,8.9,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-plus-5d/6108773,True,SUV,Bmw,IX3,399900,2021,54000,455.0,80.0,286,6.8,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-s/long-range-awd-5d/6154758,True,Halvkombi,Tesla,MODEL-S,409700,2020,111000,624.0,100.0,364,3.8,False,Blå,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-s/90d-5d/5654265,True,Halvkombi,Tesla,MODEL-S,249900,2015,146000,382.8,90.0,212,4.6,False,Grå,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-s/p85-5d/6085801,True,Halvkombi,Tesla,MODEL-S,219900,2014,154000,528.0,85.0,401,4.4,False,Other,RWD
https://www.bilbasen.dk/brugt/bil/peugeot/e-208/50-active-pack-5d/6133401,True,Halvkombi,Peugeot,E-208,149800,2022,51000,362.0,45.0,136,8.1,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6141369,True,Halvkombi,Polestar,2,259900,2022,82000,540.0,78.0,231,7.4,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6137873,True,CUV,Vw,ID4,249780,2021,140000,490.0,76.6,204,8.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/amg-line-4matic-5d/6128586,True,SUV,Mercedes,EQC400,474500,2020,77000,410.0,80.0,408,5.1,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/standard-range-rwd-4d/6076515,True,Sedan,Tesla,MODEL-3,174999,2020,264000,409.0,54.0,325,5.6,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-1st-max-5d/6133071,True,Halvkombi,Vw,ID3,199800,2021,79000,410.0,58.0,204,7.3,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-awd-5d/6127320,True,Halvkombi,Polestar,2,289900,2021,79000,469.0,78.0,408,4.7,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-plus-high-ii-5d/6108075,True,CUV,Skoda,ENYAQ,309000,2021,96000,502.0,76.6,204,8.7,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-attitude-s-line-5d/6156297,True,CUV,Audi,Q4-E-TRON,399900,2022,58000,496.0,76.6,204,8.5,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/vw/e-golf-vii/5d/6083117,True,Halvkombi,Vw,E-GOLF-VII,144900,2020,56000,231.0,32.0,136,9.6,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-suite-5d/6135834,True,CUV,Skoda,ENYAQ,279900,2021,116000,533.0,76.6,204,8.7,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-performance-upgrade-awd-5d/6150638,True,Halvkombi,Kia,EV6,329900,2022,65000,506.0,77.4,325,5.4,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/6104284,True,Sedan,Tesla,MODEL-3,260590,2020,87200,560.0,75.0,498,4.6,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-5d/6152191,True,CUV,Skoda,ENYAQ,269999,2021,61000,536.0,76.6,204,8.7,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-awd-5d/6017170,True,Halvkombi,Polestar,2,269900,2021,75000,469.0,78.0,408,4.7,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/6153976,True,Sedan,Tesla,MODEL-3,259900,2020,68000,560.0,75.0,498,4.6,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/citron/-c4/50-shine-5d/6154483,True,CUV,Citron,-C4,179989,2020,54000,347.0,45.0,136,9.7,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/60-iv-loft-5d/6130746,True,CUV,Skoda,ENYAQ,269900,2021,66000,412.0,58.3,179,8.9,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/vw/e-golf-vii/5d/6142529,True,Halvkombi,Vw,E-GOLF-VII,149900,2020,56000,300.0,35.8,136,9.6,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/standard-range-rwd-4d/6108400,True,Sedan,Tesla,MODEL-3,214495,2020,75000,409.0,54.0,325,5.6,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6154799,True,CUV,Vw,ID4,244900,2021,81000,490.0,76.6,204,8.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-style-5d/6155448,True,Halvkombi,Vw,ID3,179900,2021,62000,417.0,58.0,204,7.3,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/amg-line-4d/5996238,True,Sedan,Mercedes,EQE350,624980,2022,63500,668.0,90.6,292,6.4,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-plus-5d/6029131,True,CUV,Skoda,ENYAQ,318800,2021,66000,531.0,77.0,204,8.7,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6153071,True,CUV,Vw,ID4,294900,2021,57000,490.0,76.6,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-suite-5d/6154847,True,CUV,Skoda,ENYAQ,294900,2021,80000,533.0,76.6,204,8.7,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/e-golf-vii/5d/6088888,True,Halvkombi,Vw,E-GOLF-VII,119900,2017,86000,190.0,20.5,115,10.4,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-5d/6127819,True,Halvkombi,Vw,ID3,199700,2020,52000,422.0,58.0,204,7.9,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/mg/zs/ev-comfort-5d/6015921,True,CUV,Mg,ZS,137700,2021,52000,263.0,44.5,143,8.2,False,Blå,FWD
https://www.bilbasen.dk/brugt/bil/kia/e-niro/64-premium-5d/6102110,True,CUV,Kia,E-NIRO,219900,2021,86000,455.0,64.0,204,7.8,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-y/long-range-awd-5d/6143182,True,CUV,Tesla,MODEL-Y,324900,2022,77000,533.0,70.0,514,4.7,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/bmw/i3/charged-5d/6157113,True,Halvkombi,Bmw,I3,144900,2021,61000,306.0,37.9,170,7.3,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6144535,True,CUV,Vw,ID4,229900,2021,150000,488.0,76.6,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/seat/mii/electric-5d/6139473,True,Mikro,Seat,MII,104900,2020,77000,251.0,32.3,83,12.3,False,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6142069,True,CUV,Vw,ID4,259780,2021,58000,490.0,76.6,204,8.5,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-5d/6156890,True,SUV,Bmw,IX3,359780,2021,91000,458.0,74.0,286,6.8,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-life-5d/6154510,True,Halvkombi,Vw,ID3,179900,2021,53800,423.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6110736,True,CUV,Vw,ID4,264780,2021,99000,490.0,76.6,204,8.5,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/performance-awd-4d/6158123,True,Sedan,Tesla,MODEL-3,268900,2020,59000,530.0,75.0,483,3.4,False,Sort,AWD
https://www.bilbasen.dk/brugt/bil/vw/e-golf-vii/5d/6128020,True,Halvkombi,Vw,E-GOLF-VII,154900,2020,58000,300.0,35.8,136,9.6,False,Blå,FWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq/ev-premium-5d/6062109,True,Halvkombi,Hyundai,IONIQ,109900,2017,106000,280.0,28.0,120,9.9,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-advanced-quattro-5d/6151888,True,SUV,Audi,E-TRON,379700,2019,77500,436.0,95.0,408,5.7,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6112155,True,Halvkombi,Polestar,2,289700,2021,62500,542.0,78.0,231,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-s/ludicrous-performance-awd-5d/6145877,True,Halvkombi,Tesla,MODEL-S,510000,2019,85000,593.0,100.0,371,2.6,False,Other,AWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/3d/6149914,True,Mikro,Mini,COOPER-SE,179900,2021,62000,231.0,28.9,184,7.3,False,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6159061,True,CUV,Vw,ID4,249800,2021,127000,490.0,77.0,204,8.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p8-recharge-r-design-5d/6144949,True,SUV,Volvo,XC40,309900,2021,93000,414.0,78.0,408,4.9,True,Sølv,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/6140538,True,Sedan,Tesla,MODEL-3,259900,2022,72000,614.0,82.0,498,4.4,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/6126406,True,Sedan,Tesla,MODEL-3,244900,2021,116000,580.0,75.0,498,4.4,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/mg/zs/ev-comfort-5d/6071067,True,CUV,Mg,ZS,129800,2021,55000,263.0,50.3,143,8.2,False,Blå,FWD
https://www.bilbasen.dk/brugt/bil/hyundai/kona/64-ev-premium-5d/5986912,True,CUV,Hyundai,KONA,177700,2020,54000,449.0,64.0,204,7.6,False,Blå,FWD
https://www.bilbasen.dk/brugt/bil/vw/e-golf-vii/5d/6108017,True,Halvkombi,Vw,E-GOLF-VII,128900,2018,98000,300.0,32.0,136,9.6,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-awd-5d/6100715,True,Halvkombi,Polestar,2,289900,2021,65000,469.0,78.0,408,4.7,True,Other,AWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-max-5d/6150993,True,CUV,Vw,ID4,294900,2021,63000,506.0,76.6,204,8.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/kia/e-niro/64-premium-5d/6157131,True,CUV,Kia,E-NIRO,149700,2019,119000,455.0,64.0,204,7.8,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-advanced-prestige-quattro-5d/6073486,True,SUV,Audi,E-TRON,489900,2020,66000,424.0,95.0,408,5.7,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/jaguar/i-pace/ev400-s-awd-5d/6131272,True,CUV,Jaguar,I-PACE,259900,2019,126000,407.0,90.0,400,4.8,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/performance-awd-4d/6142931,True,Sedan,Tesla,MODEL-3,270000,2020,55000,530.0,75.0,513,3.4,False,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-s/p85d-5d/5937502,True,Halvkombi,Tesla,MODEL-S,249900,2015,143000,460.0,85.0,454,3.3,False,Blå,AWD
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-s-line-quattro-5d/6143654,True,SUV,Audi,E-TRON,489900,2022,58000,405.0,95.0,408,5.7,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-s/90d-5d/6115662,True,Halvkombi,Tesla,MODEL-S,323700,2017,105000,374.4,90.0,271,4.4,False,Other,AWD
https://www.bilbasen.dk/brugt/bil/vw/e-golf-vii/5d/6120005,True,Halvkombi,Vw,E-GOLF-VII,149800,2019,81521,300.0,35.8,136,9.6,False,Beige,FWD
https://www.bilbasen.dk/brugt/bil/jaguar/i-pace/ev400-s-awd-5d/6157753,True,CUV,Jaguar,I-PACE,204700,2019,131000,415.0,84.7,400,4.8,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/edition-1886-4matic-5d/6156800,True,SUV,Mercedes,EQC400,409900,2019,57000,410.0,80.0,408,5.1,True,Sølv,AWD
https://www.bilbasen.dk/brugt/bil/vw/e-golf-vii/comfortline-5d/6110022,True,Halvkombi,Vw,E-GOLF-VII,144700,2021,54000,231.0,32.0,136,9.6,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-awd-5d/6009696,True,Halvkombi,Polestar,2,219700,2020,188000,469.0,78.0,408,4.7,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-x/p100d-ludicrous-6prs-5d/6018933,True,CUV,Tesla,MODEL-X,548900,2017,128000,548.0,100.0,349,3.1,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/performance-awd-4d/6112318,True,Sedan,Tesla,MODEL-3,259500,2021,140000,567.0,82.0,513,3.3,False,Rød,AWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-5d/6158225,True,CUV,Skoda,ENYAQ,294900,2021,72000,536.0,76.6,204,8.7,True,Rød,RWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-5d/6112195,True,SUV,Bmw,IX3,349000,2021,116000,458.0,74.0,286,6.8,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/5961199,True,Sedan,Tesla,MODEL-3,284900,2021,72000,614.0,82.0,498,4.4,True,Other,AWD
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-s-line-sportback-quattro-5d/6117375,True,SUV,Audi,E-TRON,499800,2020,51000,434.0,86.5,408,5.7,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/vw/id3/life-5d/6112907,True,Halvkombi,Vw,ID3,174900,2021,83000,423.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6022118,True,CUV,Vw,ID4,269900,2021,60000,490.0,77.0,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-business-5d/6147920,True,CUV,Vw,ID4,259000,2021,106000,516.0,76.6,204,8.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-s/60-5d/5653895,True,Halvkombi,Tesla,MODEL-S,189900,2015,133000,487.6,60.0,283,6.2,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6131032,True,CUV,Vw,ID4,300000,2021,60000,490.0,76.6,204,8.5,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/essential-3d/6127696,True,Mikro,Mini,COOPER-SE,134900,2020,71000,231.0,32.6,184,7.3,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6111159,True,CUV,Vw,ID4,259900,2022,89000,514.0,76.6,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mazda/mx-30/e-skyactiv-sky-5d/6066222,True,CUV,Mazda,MX-30,125700,2021,54000,237.0,30.0,145,9.7,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6120123,True,CUV,Vw,ID4,279500,2022,57600,517.0,77.0,204,8.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/hyundai/kona/64-ev-premium-5d/6130180,True,CUV,Hyundai,KONA,154800,2019,134000,449.0,64.0,204,7.6,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/peugeot/e-2008/50-active-5d/5717153,True,CUV,Peugeot,E-2008,199900,2021,56000,331.0,50.0,136,8.5,False,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-suite-first-edition-5d/6068955,True,CUV,Skoda,ENYAQ,329923,2021,57000,533.0,77.0,204,8.7,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/amg-line-4matic-5d/6096764,True,SUV,Mercedes,EQC400,479800,2020,55000,410.0,80.0,408,5.1,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/6151755,True,Sedan,Tesla,MODEL-3,177500,2020,185000,560.0,75.0,498,4.6,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/kia/e-niro/64-advance-5d/6077387,True,CUV,Kia,E-NIRO,159900,2019,128000,455.0,64.0,204,7.8,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/standard-range-rwd-4d/6112145,True,Sedan,Tesla,MODEL-3,229900,2021,66000,448.0,54.0,325,5.6,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-sportback-quattro-5d/6150914,True,SUV,Audi,E-TRON,499900,2021,52500,434.0,86.5,408,5.7,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-s-line-quattro-5d/6128674,True,SUV,Audi,E-TRON,509900,2020,73000,424.0,86.5,408,5.7,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-business-5d/6139156,True,Halvkombi,Vw,ID3,197700,2021,82000,418.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/b-electric/range-plus-5d/5951257,True,MPV,Mercedes,B-ELECTRIC,139500,2015,97000,200.0,28.0,88,11.1,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-awd-5d/6154319,True,Halvkombi,Polestar,2,289900,2022,69000,469.0,78.0,408,4.7,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/audi/e-tron/50-quattro-5d/6121106,True,SUV,Audi,E-TRON,289990,2020,62000,338.0,71.0,313,7.0,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/hyundai/kona/64-ev-trend-5d/6095167,True,CUV,Hyundai,KONA,157700,2021,69000,449.0,64.0,204,7.6,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/6155037,True,Sedan,Tesla,MODEL-3,275000,2021,68000,614.0,82.0,495,4.4,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/porsche/taycan-4s/performance-4d/5975416,True,Sedan,Porsche,TAYCAN-4S,879900,2020,59000,466.0,93.4,490,4.0,False,Sort,AWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6134204,True,CUV,Vw,ID4,279800,2021,86803,490.0,77.0,204,8.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/id3/1st-plus-5d/6138721,True,Halvkombi,Vw,ID3,184900,2020,76000,419.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-awd-5d/6084511,True,Halvkombi,Polestar,2,269900,2021,52000,469.0,78.0,408,4.7,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-tech-5d/6140551,True,Halvkombi,Vw,ID3,209900,2021,56000,422.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/peugeot/e-2008/50-gt-pack-5d/6154840,True,CUV,Peugeot,E-2008,184500,2020,58000,318.0,50.0,136,8.5,False,Rød,FWD
https://www.bilbasen.dk/brugt/bil/hyundai/kona/64-ev-premium-5d/6155157,True,CUV,Hyundai,KONA,166900,2021,61000,449.0,64.0,204,7.6,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-s-tour-5d/6128887,True,Halvkombi,Vw,ID3,224900,2021,57000,552.0,76.6,204,7.9,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/performance-awd-4d/6123270,True,Sedan,Tesla,MODEL-3,274900,2021,75900,567.0,82.0,513,3.3,False,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/citron/-c4/50-shine-5d/6152571,True,CUV,Citron,-C4,174700,2021,66000,347.0,45.0,136,9.7,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6151569,True,CUV,Vw,ID4,259900,2021,69500,490.0,77.0,204,8.5,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/bmw/i3/bev-5d/6148298,True,Halvkombi,Bmw,I3,89900,2015,104000,130.0,18.8,170,7.2,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/bmw/i3/charged-5d/6150111,True,Halvkombi,Bmw,I3,144900,2021,58000,306.0,37.9,170,7.3,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/hyundai/kona/64-ev-premium-5d/6152024,True,CUV,Hyundai,KONA,194900,2021,89450,449.0,64.0,204,7.6,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/smart/fortwo/eq-cabriolet-2d/6153446,True,Mikro,Smart,FORTWO,104990,2019,67000,129.0,16.7,82,11.8,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/amg-line-4matic-5d/5959260,True,SUV,Mercedes,EQC400,449900,2020,71000,410.0,80.0,408,5.1,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/standard-range-rwd-4d/6135210,True,Sedan,Tesla,MODEL-3,194900,2020,157000,409.0,60.0,306,5.9,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/bmw/i3/bev-5d/6103453,True,Halvkombi,Bmw,I3,109800,2015,64000,190.0,18.8,170,7.2,False,Sølv,RWD
https://www.bilbasen.dk/brugt/bil/jaguar/i-pace/ev400-s-awd-5d/6108315,True,CUV,Jaguar,I-PACE,261700,2020,68000,415.0,84.7,400,4.8,True,Rød,AWD
https://www.bilbasen.dk/brugt/bil/polestar/2/performance-awd-5d/6133567,True,Halvkombi,Polestar,2,299900,2021,95100,482.0,78.0,408,4.7,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80x-iv-sportline-5d/6144098,True,CUV,Skoda,ENYAQ,369900,2022,53000,499.0,76.6,265,6.9,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-attitude-s-line-5d/6152417,True,CUV,Audi,Q4-E-TRON,389900,2022,51000,496.0,76.6,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/kia/e-niro/64-executive-5d/6149406,True,CUV,Kia,E-NIRO,167700,2019,61000,455.0,64.0,204,7.8,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/vw/id3/1st-5d/6098061,True,Halvkombi,Vw,ID3,189800,2021,60000,422.0,58.0,204,7.3,False,Special,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/standard-range-rwd-4d/6074920,True,Sedan,Tesla,MODEL-3,217500,2020,68000,440.0,54.0,306,5.9,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/standard-range-rwd-4d/6147769,True,Sedan,Tesla,MODEL-3,214000,2021,136000,448.0,54.0,325,5.6,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/tesla/model-s/p85-5d/6116504,True,Halvkombi,Tesla,MODEL-S,219900,2014,223000,502.0,85.0,404,4.4,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-awd-5d/6120380,True,Halvkombi,Polestar,2,274900,2020,52000,469.0,78.0,408,4.7,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/kia/e-niro/64-advance-5d/6011207,True,CUV,Kia,E-NIRO,189800,2019,76000,455.0,64.0,204,7.8,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/60-iv-plus-5d/6095212,True,CUV,Skoda,ENYAQ,262700,2021,67000,410.0,58.3,179,8.9,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/nissan/leaf/40-tekna-5d/5879699,True,Halvkombi,Nissan,LEAF,139800,2018,65000,378.0,39.0,150,8.6,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-advanced-quattro-5d/6121771,True,SUV,Audi,E-TRON,439899,2020,68000,424.0,86.5,408,5.7,True,Sølv,AWD
https://www.bilbasen.dk/brugt/bil/jaguar/i-pace/ev400-first-edition-awd-5d/6067637,True,CUV,Jaguar,I-PACE,369900,2019,65000,528.0,90.0,400,4.8,True,Rød,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-y/long-range-awd-5d/6089798,True,CUV,Tesla,MODEL-Y,347000,2021,64000,507.0,70.0,514,5.0,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/seat/mii/electric-5d/6140216,True,Mikro,Seat,MII,109900,2021,73000,258.0,32.3,83,12.3,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-advanced-quattro-5d/6008511,True,SUV,Audi,E-TRON,419900,2020,52000,424.0,95.0,408,5.7,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-s/ludicrous-performance-awd-5d/6145399,True,Halvkombi,Tesla,MODEL-S,480000,2019,108000,593.0,100.0,371,2.6,False,Other,AWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-attitude-5d/6136922,True,CUV,Audi,Q4-E-TRON,339800,2021,59000,508.0,76.6,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/kia/e-niro/64-executive-line-5d/6134274,True,CUV,Kia,E-NIRO,189900,2020,130000,455.0,64.0,204,7.8,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/lexus/ux300e/luxury-5d/6118782,True,CUV,Lexus,UX300E,199700,2021,75000,309.0,45.0,204,7.5,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-s/100d-5d/5714321,True,Halvkombi,Tesla,MODEL-S,549000,2018,57000,632.0,100.0,308,4.619999999999999,False,Other,AWD
https://www.bilbasen.dk/brugt/bil/bmw/i4/edrive40-m-sport-5d/6115488,True,Halvkombi,Bmw,I4,429900,2022,57000,590.0,83.9,340,5.6,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq/ev-trend-5d/6158129,True,Halvkombi,Hyundai,IONIQ,129900,2019,99000,280.0,28.0,120,9.9,False,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p8-recharge-r-design-5d/6134787,True,SUV,Volvo,XC40,279700,2021,109000,414.0,78.0,408,4.9,True,Blå,AWD
