Link,Brand,Model,Variant,Price,Modelår,1. registrering,Kilometertal,Drivmiddel,Rækkevidde,Batterikapacitet,Energiforbrug,Hjemmeopladning AC,Hurtig opladning DC,Opladningstid DC 10-80%,Periodisk afgift,Ydelse,Acceleration,Tophastighed,Trækvægt,Farve,Nypris,Kategori,Type,Bagagerumsstørrelse,Vægt,Bredde,Længde,Højde,Lasteevne,Max. trækvægt m/bremse,Trækhjul,ABS-bremser,ESP,Airbags,Døre,Produceret,Error
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/essential-3d/6080991,Mini,COOPER-SE,Essential,147.500 kr.,2020.0,11/2020,45.000 km,El,(NEDC) 231 km,"32,6 kWh",148 Wh/km,-,-,-,780 kr. / år,184 hk/270 nm,"7,3 sek.",150 km/t,-,Sølvmetal,260.920 kr.,Personbil,Mikro,211 liter,1.365 kg,175 cm,385 cm,145 cm,405 kg,-,Forhjulstræk,Ja,Ja,6,3,,
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-extended-range-ultimate-5d/6132002,Volvo,XC40,Recharge extended range,419.990 kr.,2024.0,11/2023,3.000 km,El,(WLTP) 565 km,"78,0 kWh",169 Wh/km,-,-,-,780 kr. / år,252 hk/420 nm,"7,3 sek.",180 km/t,1.500 kg,-,434.511 kr.,Personbil,SUV,452 liter,1.975 kg,190 cm,443 cm,165 cm,545 kg,1.500 kg,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/vw/id5/gtx-4motion-5d/5981235,Vw,ID5,Gtx,485.000 kr.,2023.0,6/2023,18.000 km,El,(WLTP) 510 km,"76,6 kWh",172 Wh/km,-,-,-,780 kr. / år,299 hk/460 nm,"6,3 sek.",180 km/t,1.200 kg,Sortmetal,465.719 kr.,Personbil,CUV,549 liter,2.183 kg,185 cm,460 cm,162 cm,567 kg,1.200 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/bmw/i4/edrive40-fully-charged-m-sport-5d/6003291,Bmw,I4,Edrive40 fully charged m,569.900 kr.,2023.0,4/2023,10.000 km,El,(WLTP) 584 km,"80,7 kWh",163 Wh/km,-,-,-,780 kr. / år,340 hk/430 nm,"5,6 sek.",190 km/t,1.600 kg,Hvidmetal,-,Personbil,Halvkombi,470 liter,2.125 kg,185 cm,478 cm,145 cm,480 kg,1.600 kg,Baghjulstræk,Ja,Ja,6,5,1/2023,
https://www.bilbasen.dk/brugt/bil/mercedes/eqb350/4matic-5d/6082075,Mercedes,EQB350,4matic,399.800 kr.,2023.0,12/2022,32.000 km,El,(WLTP) 419 km,"66,5 kWh",183 Wh/km,-,-,-,780 kr. / år,292 hk/520 nm,"6,2 sek.",160 km/t,-,Sølvmetal,514.818 kr.,Personbil,SUV,495 liter,2.175 kg,183 cm,468 cm,167 cm,405 kg,-,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/6064863,Mercedes,EQA250,Amg,399.900 kr.,2023.0,5/2023,6.500 km,El,(WLTP) 492 km,"66,5 kWh",156 Wh/km,-,-,-,780 kr. / år,190 hk/385 nm,"8,6 sek.",160 km/t,750 kg,Sølvmetal,-,Personbil,CUV,340 liter,2.040 kg,183 cm,446 cm,162 cm,430 kg,750 kg,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-ultimate-5d/6079242,Opel,MOKKA-E,50,254.000 kr.,2023.0,1/2024,100 km,El,(WLTP) 328 km,"50,0 kWh",162 Wh/km,-,-,-,780 kr. / år,136 hk/260 nm,"9,0 sek.",150 km/t,-,Hvidmetal,305.711 kr.,Personbil,CUV,310 liter,1.498 kg,179 cm,415 cm,152 cm,517 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6134638,Vw,ID4,Pro,309.900 kr.,2023.0,4/2023,23.000 km,El,(WLTP) 517 km,"77,0 kWh",165 Wh/km,-,-,-,780 kr. / år,204 hk/-,"8,5 sek.",160 km/t,1.000 kg,Sølvmetal,400.715 kr.,Personbil,CUV,543 liter,2.085 kg,185 cm,459 cm,163 cm,575 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-ecosuite-5d/6136109,Skoda,ENYAQ,80 iv,329.500 kr.,2021.0,12/2020,29.000 km,El,(WLTP) 533 km,"76,6 kWh",168 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,7 sek.",160 km/t,1.000 kg,Sølvmetal,-,Personbil,CUV,585 liter,2.042 kg,188 cm,465 cm,162 cm,570 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/vw/id3/style-5d/6138884,Vw,ID3,Style,346.900 kr.,2024.0,-/-,(ny bil),El,(WLTP) 432 km,"58,0 kWh",149 Wh/km,-,-,-,-,204 hk/310 nm,"7,3 sek.",160 km/t,-,Grønmetal,305.615 kr.,Personbil,Halvkombi,385 liter,1.713 kg,181 cm,426 cm,157 cm,557 kg,-,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/fiat/500e/la-prima-31-4d/6041444,Fiat,500E,La prima,239.900 kr.,2023.0,6/2023,10 km,El,(WLTP) 308 km,"42,0 kWh",145 Wh/km,-,-,-,780 kr. / år,118 hk/220 nm,"9,0 sek.",150 km/t,-,Gråmetal,275.811 kr.,Personbil,Mikro,185 liter,1.295 kg,168 cm,363 cm,153 cm,435 kg,-,Forhjulstræk,Ja,Ja,6,4,,
https://www.bilbasen.dk/brugt/bil/nissan/ariya/87-evolve-5d/6051641,Nissan,ARIYA,87,399.990 kr.,2023.0,10/2023,2.000 km,El,(WLTP) 525 km,"87,0 kWh",184 Wh/km,-,-,-,780 kr. / år,242 hk/300 nm,"7,6 sek.",160 km/t,750 kg,Champagnemetal,424.620 kr.,Personbil,SUV,468 liter,2.121 kg,185 cm,460 cm,166 cm,409 kg,750 kg,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-quattro-5d/6154579,Audi,E-TRON,55,404.900 kr.,2021.0,2/2021,43.000 km,El,(WLTP) 436 km,"86,5 kWh",224 Wh/km,-,-,-,880 kr. / år,408 hk/664 nm,"5,7 sek.",200 km/t,1.800 kg,Hvidmetal,642.810 kr.,Personbil,SUV,660 liter,2.565 kg,194 cm,490 cm,163 cm,565 kg,1.800 kg,Firehjulstræk,Ja,Ja,6,5,12/2020,
https://www.bilbasen.dk/brugt/bil/vw/e-up/high-up-5d/6064558,Vw,E-UP,High,84.900 kr.,2014.0,11/2014,62.000 km,El,(NEDC) 160 km,"18,7 kWh",117 Wh/km,-,-,-,780 kr. / år,82 hk/210 nm,"12,4 sek.",130 km/t,-,-,186.315 kr.,Personbil,Mikro,-,1.114 kg,165 cm,354 cm,149 cm,386 kg,-,Forhjulstræk,Ja,Ja,4,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/progressive-5d/6141770,Mercedes,EQB250,Progressive,344.900 kr.,2023.0,10/2022,19.000 km,El,(WLTP) 469 km,"66,5 kWh",164 Wh/km,-,-,-,780 kr. / år,190 hk/385 nm,"9,2 sek.",160 km/t,-,Blåmetal,-,Personbil,SUV,495 liter,2.110 kg,183 cm,468 cm,167 cm,410 kg,-,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/polestar/2/standard-range-5d/6145823,Polestar,2,Standard,259.900 kr.,2022.0,3/2022,58.000 km,El,(WLTP) 440 km,"61,0 kWh",167 Wh/km,-,-,-,780 kr. / år,224 hk/330 nm,"7,4 sek.",160 km/t,1.500 kg,Metal,346.420 kr.,Personbil,Halvkombi,405 liter,2.015 kg,180 cm,461 cm,148 cm,375 kg,1.500 kg,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6136340,Vw,ID4,Pro,320.000 kr.,2023.0,3/2023,11.992 km,El,(WLTP) 531 km,"76,6 kWh",165 Wh/km,-,-,-,780 kr. / år,204 hk/-,"8,5 sek.",160 km/t,1.000 kg,Blåmetal,400.715 kr.,Personbil,CUV,543 liter,2.085 kg,185 cm,459 cm,163 cm,575 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,3/2023,
https://www.bilbasen.dk/brugt/bil/porsche/taycan-4s/performance-sport-turismo-5d/5866916,Porsche,TAYCAN-4S,Performance sport,1.199.000 kr.,2023.0,12/2023,6.000 km,El,(WLTP) 498 km,"83,7 kWh",219 Wh/km,-,-,-,780 kr. / år,490 hk/650 nm,"4,0 sek.",250 km/t,-,Sortmetal,1.156.698 kr.,Personbil,St.car,446 liter,2.250 kg,197 cm,496 cm,139 cm,625 kg,-,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/progressive-5d/6138650,Mercedes,EQA250,Progressive,319.900 kr.,2021.0,11/2021,29.500 km,El,(WLTP) 424 km,"66,5 kWh",179 Wh/km,-,-,-,780 kr. / år,190 hk/375 nm,"8,9 sek.",160 km/t,750 kg,Sort,-,Personbil,CUV,340 liter,2.040 kg,183 cm,446 cm,162 cm,430 kg,750 kg,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqs450/amg-line-5d/6105235,Mercedes,EQS450,Amg,939.900 kr.,2023.0,6/2023,13.000 km,El,(WLTP) 743 km,"107,8 kWh",166 Wh/km,-,-,-,780 kr. / år,333 hk/568 nm,"6,2 sek.",210 km/t,750 kg,Gråmetal,-,Personbil,Halvkombi,610 liter,2.480 kg,193 cm,522 cm,151 cm,465 kg,750 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/amg-line-4matic-5d/6129932,Mercedes,EQC400,Amg line,599.900 kr.,2023.0,6/2023,10.000 km,El,(WLTP) 410 km,"80,0 kWh",228 Wh/km,-,-,-,780 kr. / år,408 hk/760 nm,"5,1 sek.",180 km/t,1.800 kg,Hvid,-,Personbil,SUV,500 liter,2.395 kg,188 cm,476 cm,162 cm,545 kg,1.800 kg,Firehjulstræk,Nej,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-s-line-5d/6087118,Audi,Q4-E-TRON,40 s,399.900 kr.,2023.0,2/2023,13.000 km,El,(WLTP) 508 km,"82,0 kWh",182 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,5 sek.",160 km/t,1.000 kg,Grå,-,Personbil,CUV,520 liter,2.125 kg,187 cm,459 cm,163 cm,515 kg,1.000 kg,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6138531,Vw,ID4,Pro,304.900 kr.,2023.0,4/2023,19.000 km,El,(WLTP) 517 km,"77,0 kWh",165 Wh/km,-,-,-,780 kr. / år,204 hk/-,"8,5 sek.",160 km/t,1.000 kg,Grå,400.715 kr.,Personbil,CUV,543 liter,2.085 kg,185 cm,459 cm,163 cm,575 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/60-iv-premium-5d/6124507,Skoda,ENYAQ,60 iv,354.900 kr.,2024.0,3/2024,1.800 km,El,(WLTP) 395 km,"58,3 kWh",163 Wh/km,-,-,-,780 kr. / år,179 hk/310 nm,"8,9 sek.",160 km/t,1.000 kg,Sortmetal,345.615 kr.,Personbil,CUV,585 liter,2.041 kg,188 cm,465 cm,162 cm,459 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/electric-art-4d/6024019,Mercedes,EQE350,Electric,584.900 kr.,2023.0,5/2023,23.000 km,El,(WLTP) 618 km,"89,0 kWh",167 Wh/km,-,-,-,780 kr. / år,292 hk/565 nm,"6,4 sek.",210 km/t,750 kg,Sortmetal,-,Personbil,Sedan,430 liter,2.285 kg,196 cm,495 cm,151 cm,595 kg,750 kg,Baghjulstræk,Ja,Ja,7,4,7/2022,
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6084938,Vw,ID4,Pro,319.900 kr.,2023.0,9/2022,13.000 km,El,(WLTP) 531 km,"77,0 kWh",165 Wh/km,-,-,-,780 kr. / år,204 hk/-,"8,5 sek.",160 km/t,1.000 kg,Hvidmetal,400.715 kr.,Personbil,CUV,543 liter,2.085 kg,185 cm,459 cm,163 cm,575 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-5d/6129959,Vw,ID4,Pro,379.900 kr.,2024.0,12/2023,8.000 km,El,(WLTP) 525 km,"77,0 kWh",167 Wh/km,-,-,-,780 kr. / år,286 hk/545 nm,-,180 km/t,1.000 kg,Sølvmetal,375.615 kr.,Personbil,CUV,543 liter,-,185 cm,459 cm,163 cm,-,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/seat/mii/electric-5d/6134925,Seat,MII,Electric,114.700 kr.,2020.0,12/2020,42.000 km,El,(WLTP) 251 km,"32,3 kWh",148 Wh/km,-,-,-,780 kr. / år,83 hk/212 nm,"12,3 sek.",130 km/t,-,Sort,145.910 kr.,Personbil,Mikro,251 liter,1.235 kg,165 cm,356 cm,148 cm,295 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-elegance-5d/6140325,Opel,MOKKA-E,50,209.900 kr.,2023.0,10/2023,50 km,El,(WLTP) 318 km,"50,0 kWh",156 Wh/km,-,-,-,780 kr. / år,136 hk/260 nm,"9,0 sek.",150 km/t,-,Gråmetal,-,Personbil,CUV,310 liter,1.498 kg,179 cm,415 cm,152 cm,517 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p6-recharge-ultimate-5d/6108187,Volvo,XC40,P6 recharge,399.900 kr.,2023.0,5/2023,6.000 km,El,(WLTP) 400 km,"70,0 kWh",200 Wh/km,-,-,-,780 kr. / år,231 hk/330 nm,"7,4 sek.",160 km/t,1.500 kg,-,418.900 kr.,Personbil,SUV,413 liter,1.938 kg,187 cm,443 cm,165 cm,522 kg,1.500 kg,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/aiways/u5/premium-5d/6115257,Aiways,U5,Premium,229.900 kr.,2021.0,12/2021,11.372 km,El,(WLTP) 400 km,"63,0 kWh",170 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"7,5 sek.",150 km/t,1.500 kg,Blåmetal,334.990 kr.,Personbil,SUV,432 liter,1.845 kg,187 cm,468 cm,170 cm,310 kg,1.500 kg,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/progressive-5d/6138339,Mercedes,EQB250,Progressive,369.900 kr.,2023.0,1/2023,12.500 km,El,(WLTP) 469 km,"66,5 kWh",164 Wh/km,-,-,-,780 kr. / år,190 hk/385 nm,"9,2 sek.",160 km/t,-,Hvidmetal,-,Personbil,SUV,495 liter,2.110 kg,183 cm,468 cm,167 cm,410 kg,-,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-active-5d/6074842,Vw,ID5,Pro performance,347.900 kr.,2023.0,6/2023,15.000 km,El,(WLTP) 534 km,"76,6 kWh",164 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,4 sek.",160 km/t,1.000 kg,Grå,405.715 kr.,Personbil,CUV,549 liter,2.117 kg,185 cm,460 cm,162 cm,533 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/vw/e-golf-vii/unlimited-5d/6100084,Vw,E-GOLF-VII,Unlimited,159.500 kr.,2020.0,3/2020,31.000 km,El,(WLTP) 221 km,"32,0 kWh",154 Wh/km,-,-,-,780 kr. / år,136 hk/290 nm,"9,6 sek.",150 km/t,-,Hvid,-,Personbil,Halvkombi,380 liter,1.515 kg,180 cm,427 cm,148 cm,505 kg,-,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/amg-line-5d/6086196,Mercedes,EQB250,Amg,369.900 kr.,2023.0,11/2022,8.000 km,El,(WLTP) 469 km,-,164 Wh/km,-,-,-,780 kr. / år,190 hk/385 nm,"9,2 sek.",160 km/t,-,Hvid,-,Personbil,SUV,495 liter,2.110 kg,183 cm,468 cm,167 cm,410 kg,-,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-lodge-5d/6127941,Skoda,ENYAQ,80 iv,314.900 kr.,2021.0,12/2020,67.000 km,El,(WLTP) 500 km,"76,6 kWh",167 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,7 sek.",160 km/t,1.000 kg,Turkismetal,-,Personbil,CUV,585 liter,2.042 kg,188 cm,465 cm,162 cm,570 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/iv-rs-ultra-coup-5d/6031059,Skoda,ENYAQ,Iv rs ultra,399.900 kr.,2023.0,5/2023,30.269 km,El,(WLTP) 521 km,"77,0 kWh",168 Wh/km,-,-,-,780 kr. / år,299 hk/460 nm,"6,5 sek.",180 km/t,1.200 kg,Sortmetal,-,Personbil,CUV,570 liter,2.180 kg,188 cm,465 cm,161 cm,560 kg,1.200 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/aiways/u5/premium-5d/5979950,Aiways,U5,Premium,269.990 kr.,2022.0,2/2022,8.100 km,El,(WLTP) 400 km,"63,0 kWh",170 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"7,5 sek.",150 km/t,1.500 kg,Lysblåmetal,345.810 kr.,Personbil,SUV,432 liter,1.845 kg,187 cm,468 cm,170 cm,310 kg,1.500 kg,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-sportline-5d/6063696,Skoda,ENYAQ,80 iv,449.900 kr.,2023.0,12/2023,1.000 km,El,(WLTP) 531 km,"77,0 kWh",162 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,7 sek.",160 km/t,1.000 kg,Gråmetal,474.449 kr.,Personbil,CUV,585 liter,2.042 kg,188 cm,465 cm,162 cm,570 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-6/77-advanced-4d/5963758,Hyundai,IONIQ-6,77,384.700 kr.,2023.0,3/2023,3.000 km,El,(WLTP) 614 km,"74,0 kWh",143 Wh/km,-,-,-,780 kr. / år,229 hk/350 nm,"7,4 sek.",182 km/t,1.500 kg,Sort,400.715 kr.,Personbil,Sedan,401 liter,1.910 kg,188 cm,486 cm,150 cm,500 kg,1.500 kg,Baghjulstræk,Ja,Ja,7,4,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350-suv/amg-line-4matic-5d/6105510,Mercedes,EQE350-SUV,Amg line,1.044.900 kr.,2023.0,10/2023,7.000 km,El,(WLTP) 541 km,"90,6 kWh",190 Wh/km,-,-,-,780 kr. / år,292 hk/765 nm,"6,6 sek.",210 km/t,1.800 kg,Grå,-,Personbil,SUV,520 liter,2.480 kg,194 cm,486 cm,169 cm,615 kg,1.800 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/nissan/ariya/63-advance-5d/6083902,Nissan,ARIYA,63,339.900 kr.,2022.0,12/2023,2.000 km,El,(WLTP) 403 km,"63,0 kWh",157 Wh/km,-,-,-,780 kr. / år,218 hk/300 nm,"7,5 sek.",160 km/t,750 kg,Hvidmetal,397.720 kr.,Personbil,SUV,468 liter,1.980 kg,185 cm,460 cm,166 cm,420 kg,750 kg,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-pack-3d/6073907,Fiat,500E,Icon,183.800 kr.,2023.0,1/2024,50 km,El,(WLTP) 316 km,"42,0 kWh",140 Wh/km,-,-,-,780 kr. / år,118 hk/220 nm,"9,0 sek.",150 km/t,-,Hvid,245.710 kr.,Personbil,Mikro,185 liter,1.390 kg,168 cm,363 cm,153 cm,336 kg,-,Forhjulstræk,Ja,Ja,6,3,,
https://www.bilbasen.dk/brugt/bil/dacia/spring/comfort-5d/6125603,Dacia,SPRING,Comfort,99.500 kr.,2021.0,12/2021,21.000 km,El,(WLTP) 230 km,"25,0 kWh",139 Wh/km,-,-,-,780 kr. / år,44 hk/125 nm,"19,1 sek.",125 km/t,-,Sølvmetal,138.310 kr.,Personbil,Halvkombi,290 liter,912 kg,162 cm,373 cm,148 cm,388 kg,-,-,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/vw/e-golf-vii/5d/6093678,Vw,E-GOLF-VII,5d,169.900 kr.,2020.0,1/2021,13.800 km,El,(WLTP) 300 km,"35,8 kWh",154 Wh/km,-,-,-,780 kr. / år,136 hk/290 nm,"9,6 sek.",150 km/t,-,Sølvmetal,-,Personbil,Halvkombi,380 liter,1.515 kg,180 cm,427 cm,148 cm,505 kg,-,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6135339,Vw,ID4,Gtx,419.900 kr.,2023.0,6/2023,15.000 km,El,(WLTP) 496 km,"76,6 kWh",177 Wh/km,-,-,-,780 kr. / år,299 hk/460 nm,"6,2 sek.",160 km/t,1.200 kg,Grå,445.715 kr.,Personbil,CUV,543 liter,2.224 kg,185 cm,458 cm,164 cm,526 kg,1.200 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqb350/amg-line-4matic-7prs-5d/6064027,Mercedes,EQB350,Amg line 4matic,424.900 kr.,2023.0,5/2023,4.000 km,El,(WLTP) 420 km,"66,5 kWh",182 Wh/km,-,-,-,780 kr. / år,292 hk/520 nm,"6,2 sek.",160 km/t,-,Gråmetal,-,Personbil,SUV,495 liter,2.175 kg,183 cm,468 cm,167 cm,405 kg,-,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6133676,Polestar,2,Long,329.900 kr.,2023.0,12/2022,10.000 km,El,(WLTP) 542 km,"78,0 kWh",129 Wh/km,-,-,-,780 kr. / år,299 hk/490 nm,"6,2 sek.",205 km/t,1.500 kg,Hvidmetal,410.720 kr.,Personbil,Halvkombi,405 liter,1.910 kg,186 cm,461 cm,148 cm,580 kg,1.500 kg,Baghjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6135201,Vw,ID4,Pure,249.900 kr.,2022.0,3/2022,11.000 km,El,(WLTP) 343 km,"52,0 kWh",169 Wh/km,-,-,-,780 kr. / år,148 hk/-,"10,9 sek.",160 km/t,1.000 kg,Hvidmetal,-,Personbil,CUV,543 liter,1.920 kg,185 cm,459 cm,163 cm,560 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6070043,Vw,ID4,Pure,229.900 kr.,2021.0,10/2021,35.000 km,El,(WLTP) 340 km,"52,0 kWh",171 Wh/km,-,-,-,780 kr. / år,148 hk/-,"10,9 sek.",160 km/t,1.000 kg,Grå,-,Personbil,CUV,543 liter,1.920 kg,185 cm,459 cm,163 cm,560 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/6137510,Tesla,MODEL-3,Long range,294.000 kr.,2023.0,12/2022,22.000 km,El,(WLTP) 603 km,"80,0 kWh",147 Wh/km,-,-,-,780 kr. / år,498 hk/-,"4,4 sek.",201 km/t,1.000 kg,Blåmetal,395.710 kr.,Personbil,Sedan,594 liter,1.828 kg,185 cm,472 cm,144 cm,477 kg,1.000 kg,Firehjulstræk,Ja,Ja,6,4,,
https://www.bilbasen.dk/brugt/bil/cupra/born/58-emocion-5d/6112288,Cupra,BORN,58,279.900 kr.,2024.0,-/-,(ny bil),El,(WLTP) 421 km,"58,0 kWh",156 Wh/km,-,-,-,-,204 hk/310 nm,"7,3 sek.",160 km/t,-,Grå,275.610 kr.,Personbil,Halvkombi,385 liter,1.736 kg,178 cm,432 cm,154 cm,534 kg,-,Baghjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/vw/e-golf-vii/unlimited-5d/6130153,Vw,E-GOLF-VII,Unlimited,154.900 kr.,2020.0,7/2020,16.000 km,El,(WLTP) 231 km,"32,0 kWh",154 Wh/km,-,-,-,780 kr. / år,136 hk/290 nm,"9,6 sek.",150 km/t,-,Hvid,-,Personbil,Halvkombi,380 liter,1.515 kg,180 cm,427 cm,148 cm,505 kg,-,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-5d/6146516,Vw,ID3,Pro,189.700 kr.,2021.0,12/2020,23.000 km,El,(WLTP) 422 km,"58,0 kWh",156 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"7,9 sek.",160 km/t,-,Grå,295.815 kr.,Personbil,Halvkombi,385 liter,1.794 kg,181 cm,426 cm,157 cm,466 kg,-,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6135930,Cupra,BORN,58,254.900 kr.,2023.0,12/2022,11.000 km,El,(WLTP) 421 km,"58,0 kWh",156 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"7,3 sek.",160 km/t,-,Gråmetal,315.710 kr.,Personbil,Halvkombi,385 liter,1.736 kg,178 cm,432 cm,154 cm,534 kg,-,Baghjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-s-5d/6084143,Vw,ID3,Pro,299.700 kr.,2023.0,7/2023,8.000 km,El,(WLTP) 557 km,"77,0 kWh",154 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"7,9 sek.",160 km/t,-,Grå,355.715 kr.,Personbil,Halvkombi,385 liter,1.828 kg,181 cm,426 cm,157 cm,472 kg,-,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-s-line-quattro-5d/6028252,Audi,E-TRON,55 s line,439.900 kr.,2022.0,7/2022,28.000 km,El,(WLTP) 405 km,"95,0 kWh",240 Wh/km,"11,0 kW",-,-,780 kr. / år,408 hk/664 nm,"5,7 sek.",200 km/t,1.800 kg,Gråmetal,655.214 kr.,Personbil,SUV,660 liter,2.565 kg,194 cm,490 cm,163 cm,565 kg,1.800 kg,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/skoda/citigo-e/iv-5d/6086356,Skoda,CITIGO-E,Iv,119.999 kr.,2020.0,10/2020,36.000 km,El,(NEDC) 257 km,"36,8 kWh",128 Wh/km,-,-,-,780 kr. / år,83 hk/212 nm,"12,3 sek.",130 km/t,-,Hvid,145.916 kr.,Personbil,Mikro,251 liter,1.235 kg,165 cm,360 cm,148 cm,295 kg,-,Forhjulstræk,Ja,Ja,6,5,,
